Row_ID;Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Customer_Name;Segment;Country_Region;City;State_Province;Postal_Code;Region;Product_ID;Category;Sub_Category;Product_Name;Sales;Quantity;Discount;Profit
5317;US-2021-105452;2021-07-28;2021-08-01;Standard Class;BF-11005;Barry Franz;Home Office;United States;Pasadena;Texas;77506;Central;FUR-FU-10003806;Furniture;Furnishings;Tenex Chairmat w/ Average Lip, 45" x 53";302.72000122070313;5;0.60000002384185791;-378.39999389648438
5318;US-2021-107783;2021-07-28;2021-07-29;First Class;OT-18730;Olvera Toch;Consumer;United States;Bethlehem;Pennsylvania;18018;East;OFF-AP-10004052;Office Supplies;Appliances;Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk;9.4799995422363281;3;0.20000000298023224;0.71100002527236938
5319;US-2021-107783;2021-07-28;2021-07-29;First Class;OT-18730;Olvera Toch;Consumer;United States;Bethlehem;Pennsylvania;18018;East;OFF-BI-10000545;Office Supplies;Binders;GBC Ibimaster 500 Manual ProClick Binding System;1369.7640380859375;6;0.69999998807907104;-913.176025390625
5320;US-2021-143924;2021-07-28;2021-08-03;Standard Class;SC-20680;Steve Carroll;Home Office;United States;Holland;Michigan;49423;Central;OFF-FA-10000735;Office Supplies;Fasteners;Staples;20.440000534057617;7;0;9.1979999542236328
5321;US-2021-140046;2021-07-28;2021-08-03;Standard Class;KM-16660;Khloe Miller;Consumer;United States;Los Angeles;California;90032;West;OFF-LA-10000305;Office Supplies;Labels;Avery 495;18.899999618530273;3;0;8.694000244140625
5322;US-2021-143924;2021-07-28;2021-08-03;Standard Class;SC-20680;Steve Carroll;Home Office;United States;Holland;Michigan;49423;Central;OFF-PA-10002120;Office Supplies;Paper;Xerox 1889;109.91999816894531;2;0;53.860801696777344
5323;US-2021-131891;2021-07-29;2021-07-31;First Class;PW-19240;Pierre Wener;Consumer;United States;Pensacola;Florida;32503;South;OFF-BI-10000201;Office Supplies;Binders;Avery Triangle Shaped Sheet Lifters, Black, 2/Pack;2.2139999866485596;3;0.69999998807907104;-1.4759999513626099
5324;US-2021-164574;2021-07-29;2021-08-03;Standard Class;RH-19555;Ritsa Hightower;Consumer;United States;Charlotte;North Carolina;28205;South;OFF-BI-10002429;Office Supplies;Binders;Premier Elliptical Ring Binder, Black;27.395999908447266;3;0.69999998807907104;-20.090400695800781
5325;US-2021-116344;2021-07-29;2021-08-02;Standard Class;JO-15145;Jack O'Briant;Corporate;United States;Philadelphia;Pennsylvania;19140;East;OFF-ST-10001713;Office Supplies;Storage;Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black;84.78399658203125;2;0.20000000298023224;-16.95680046081543
5326;US-2021-164574;2021-07-29;2021-08-03;Standard Class;RH-19555;Ritsa Hightower;Consumer;United States;Charlotte;North Carolina;28205;South;OFF-ST-10003816;Office Supplies;Storage;Fellowes High-Stak Drawer Files;704.760009765625;5;0.20000000298023224;26.428499221801758
5327;US-2021-112585;2021-07-30;2021-08-02;First Class;RW-19630;Rob Williams;Corporate;United States;San Francisco;California;94122;West;OFF-AP-10003849;Office Supplies;Appliances;Hoover Shoulder Vac Commercial Portable Vacuum;715.6400146484375;2;0;178.91000366210938
5328;US-2021-112025;2021-07-30;2021-08-04;Standard Class;LS-16975;Lindsay Shagiari;Home Office;United States;Houston;Texas;77070;Central;OFF-BI-10002353;Office Supplies;Binders;GBC VeloBind Cover Sets;9.2639999389648438;3;0.80000001192092896;-13.895999908447266
5329;US-2021-137743;2021-07-30;2021-08-04;Standard Class;KH-16360;Katherine Hughes;Consumer;United States;Chicago;Illinois;60623;Central;OFF-LA-10003663;Office Supplies;Labels;Avery 498;9.2480001449584961;4;0.20000000298023224;3.1212000846862793
5330;US-2021-137743;2021-07-30;2021-08-04;Standard Class;KH-16360;Katherine Hughes;Consumer;United States;Chicago;Illinois;60623;Central;OFF-ST-10001780;Office Supplies;Storage;Tennsco 16-Compartment Lockers with Coat Rack;1036.6240234375;2;0.20000000298023224;51.831199645996094
5331;US-2021-133550;2021-07-31;2021-08-06;Standard Class;KL-16645;Ken Lonsdale;Consumer;United States;Detroit;Michigan;48205;Central;FUR-FU-10002918;Furniture;Furnishings;Eldon ClusterMat Chair Mat with Cordless Antistatic Protection;272.94000244140625;3;0;30.023399353027344
5332;US-2021-144148;2021-07-31;2021-08-05;Standard Class;AH-10690;Anna Häberlin;Corporate;United States;San Francisco;California;94122;West;FUR-TA-10002774;Furniture;Tables;Laminate Occasional Tables;863.12799072265625;7;0.20000000298023224;-32.367298126220703
5333;US-2021-133550;2021-07-31;2021-08-06;Standard Class;KL-16645;Ken Lonsdale;Consumer;United States;Detroit;Michigan;48205;Central;OFF-AP-10001005;Office Supplies;Appliances;Honeywell Quietcare HEPA Air Cleaner;283.1400146484375;4;0.10000000149011612;72.358001708984375
5334;US-2021-133550;2021-07-31;2021-08-06;Standard Class;KL-16645;Ken Lonsdale;Consumer;United States;Detroit;Michigan;48205;Central;TEC-PH-10001079;Technology;Phones;Polycom SoundPoint Pro SE-225 Corded phone;118.98999786376953;1;0;33.31719970703125
5335;US-2021-133550;2021-07-31;2021-08-06;Standard Class;KL-16645;Ken Lonsdale;Consumer;United States;Detroit;Michigan;48205;Central;TEC-PH-10004042;Technology;Phones;ClearOne Communications CHAT 70 OC Speaker Phone;635.96002197265625;4;0;165.34959411621094
5336;US-2021-132990;2021-08-01;2021-08-03;Second Class;KM-16660;Khloe Miller;Consumer;United States;Philadelphia;Pennsylvania;19140;East;FUR-FU-10004864;Furniture;Furnishings;Eldon 500 Class Desk Accessories;19.312000274658203;2;0.20000000298023224;3.138200044631958
5337;US-2021-155978;2021-08-01;2021-08-01;Same Day;TS-21205;Thomas Seio;Corporate;United States;Riverside;California;92503;West;OFF-AP-10002892;Office Supplies;Appliances;Belkin F5C206VTEL 6 Outlet Surge;45.959999084472656;2;0;13.788000106811523
5338;US-2021-144337;2021-08-01;2021-08-05;Second Class;SG-20890;Susan Gilcrest;Corporate;United States;Amarillo;Texas;79109;Central;OFF-PA-10000249;Office Supplies;Paper;Easy-staple paper;19.648000717163086;2;0.20000000298023224;6.631199836730957
5339;US-2021-155978;2021-08-01;2021-08-01;Same Day;TS-21205;Thomas Seio;Corporate;United States;Riverside;California;92503;West;TEC-PH-10002885;Technology;Phones;Apple iPhone 5;1039.72802734375;2;0.20000000298023224;90.9761962890625
5340;US-2021-156265;2021-08-02;2021-08-04;Second Class;BF-11020;Barry Französisch;Corporate;United States;Los Angeles;California;90032;West;FUR-TA-10001691;Furniture;Tables;Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops;136.46400451660156;2;0.20000000298023224;15.352199554443359
5341;US-2021-156265;2021-08-02;2021-08-04;Second Class;BF-11020;Barry Französisch;Corporate;United States;Los Angeles;California;90032;West;OFF-BI-10000285;Office Supplies;Binders;XtraLife ClearVue Slant-D Ring Binders by Cardinal;12.543999671936035;2;0.20000000298023224;4.7039999961853027
5342;US-2021-156265;2021-08-02;2021-08-04;Second Class;BF-11020;Barry Französisch;Corporate;United States;Los Angeles;California;90032;West;TEC-PH-10001918;Technology;Phones;Nortel Business Series Terminal T7208 Digital phone;333.57598876953125;3;0.20000000298023224;33.357601165771484
5343;US-2021-104150;2021-08-03;2021-08-05;Second Class;AG-10330;Alex Grayson;Consumer;United States;Tulsa;Oklahoma;74133;Central;OFF-EN-10002504;Office Supplies;Envelopes;Tyvek  Top-Opening Peel & Seel Envelopes, Plain White;81.540000915527344;3;0;38.323799133300781
5344;US-2021-104150;2021-08-03;2021-08-05;Second Class;AG-10330;Alex Grayson;Consumer;United States;Tulsa;Oklahoma;74133;Central;TEC-AC-10004803;Technology;Accessories;Sony Micro Vault Click 4 GB USB 2.0 Flash Drive;167.27999877929688;12;0;23.419200897216797
5345;US-2021-110254;2021-08-04;2021-08-08;Standard Class;ML-17755;Max Ludwig;Home Office;United States;Suffolk;Virginia;23434;South;FUR-FU-10001591;Furniture;Furnishings;Advantus Panel Wall Certificate Holder - 8.5x11;109.80000305175781;9;0;46.116001129150391
5346;US-2021-111913;2021-08-04;2021-08-06;Second Class;LC-16930;Linda Cazamias;Corporate;United States;Sacramento;California;95823;West;OFF-BI-10000343;Office Supplies;Binders;Pressboard Covers with Storage Hooks, 9 1/2" x 11", Light Blue;11.784000396728516;3;0.20000000298023224;3.9770998954772949
5347;US-2021-128195;2021-08-04;2021-08-05;First Class;RA-19285;Ralph Arnett;Consumer;United States;Peoria;Illinois;61604;Central;OFF-BI-10002003;Office Supplies;Binders;Ibico Presentation Index for Binding Systems;3.9800000190734863;5;0.80000001192092896;-6.5669999122619629
5348;US-2021-111913;2021-08-04;2021-08-06;Second Class;LC-16930;Linda Cazamias;Corporate;United States;Sacramento;California;95823;West;OFF-BI-10003291;Office Supplies;Binders;Wilson Jones Leather-Like Binders with DublLock Round Rings;20.951999664306641;3;0.20000000298023224;7.0713000297546387
5349;US-2021-110254;2021-08-04;2021-08-08;Standard Class;ML-17755;Max Ludwig;Home Office;United States;Suffolk;Virginia;23434;South;OFF-LA-10002034;Office Supplies;Labels;Avery 478;9.8199996948242188;2;0;4.8118000030517578
5350;US-2021-110254;2021-08-04;2021-08-08;Standard Class;ML-17755;Max Ludwig;Home Office;United States;Suffolk;Virginia;23434;South;OFF-LA-10004484;Office Supplies;Labels;Avery 476;4.130000114440918;1;0;1.8997999429702759
5351;US-2021-110254;2021-08-04;2021-08-08;Standard Class;ML-17755;Max Ludwig;Home Office;United States;Suffolk;Virginia;23434;South;OFF-SU-10002573;Office Supplies;Supplies;Acme 10" Easy Grip Assistive Scissors;35.060001373291016;2;0;10.517999649047852
5352;US-2021-111913;2021-08-04;2021-08-06;Second Class;LC-16930;Linda Cazamias;Corporate;United States;Sacramento;California;95823;West;TEC-PH-10002275;Technology;Phones;Mitel 5320 IP Phone VoIP phone;302.38400268554688;2;0.20000000298023224;30.238399505615234
5353;US-2021-102232;2021-08-05;2021-08-11;Standard Class;MF-17665;Maureen Fritzler;Corporate;United States;Huntsville;Alabama;35810;South;OFF-AR-10000538;Office Supplies;Art;Boston Model 1800 Electric Pencil Sharpener, Gray;197.05000305175781;7;0;59.115001678466797
5354;US-2021-105263;2021-08-06;2021-08-11;Standard Class;LM-17065;Liz MacKendrick;Consumer;United States;New York City;New York;10024;East;OFF-AR-10002399;Office Supplies;Art;Dixon Prang Watercolor Pencils, 10-Color Set with Brush;38.340000152587891;9;0;15.719400405883789
5355;US-2021-158869;2021-08-06;2021-08-07;First Class;AH-10690;Anna Häberlin;Corporate;United States;New York City;New York;10024;East;OFF-PA-10000474;Office Supplies;Paper;Easy-staple paper;70.879997253417969;2;0;33.3135986328125
5356;US-2021-151092;2021-08-06;2021-08-13;Standard Class;VG-21790;Vivek Gonzalez;Consumer;United States;Los Angeles;California;90032;West;TEC-PH-10001700;Technology;Phones;Panasonic KX-TG6844B Expandable Digital Cordless Telephone;211.16799926757813;4;0.20000000298023224;18.477199554443359
5357;US-2021-148516;2021-08-07;2021-08-11;Standard Class;DW-13585;Dorothy Wardle;Corporate;United States;Edmonds;Washington;98026;West;TEC-AC-10003610;Technology;Accessories;Logitech Illuminated - Keyboard;179.97000122070313;3;0;86.385597229003906
5358;US-2021-107328;2021-08-08;2021-08-15;Standard Class;CA-12055;Cathy Armstrong;Home Office;United States;Los Angeles;California;90036;West;FUR-TA-10001932;Furniture;Tables;Chromcraft 48" x 96" Racetrack Double Pedestal Table;513.02398681640625;2;0.20000000298023224;12.825599670410156
5359;US-2021-107328;2021-08-08;2021-08-15;Standard Class;CA-12055;Cathy Armstrong;Home Office;United States;Los Angeles;California;90036;West;OFF-AP-10004487;Office Supplies;Appliances;Kensington 4 Outlet MasterPiece Compact Power Control Center;487.92001342773438;6;0;136.61759948730469
5360;US-2021-107328;2021-08-08;2021-08-15;Standard Class;CA-12055;Cathy Armstrong;Home Office;United States;Los Angeles;California;90036;West;OFF-BI-10002160;Office Supplies;Binders;Acco Hanging Data Binders;15.239999771118164;5;0.20000000298023224;5.3340001106262207
5361;US-2021-121034;2021-08-08;2021-08-10;Second Class;JF-15565;Jill Fjeld;Consumer;United States;Dallas;Texas;75081;Central;OFF-FA-10000585;Office Supplies;Fasteners;OIC Bulk Pack Metal Binder Clips;11.168000221252441;4;0.20000000298023224;3.6296000480651855
5362;US-2021-169026;2021-08-08;2021-08-13;Standard Class;CM-12655;Corinna Mitchell;Home Office;United States;Jackson;Mississippi;39212;South;OFF-FA-10001883;Office Supplies;Fasteners;Alliance Super-Size Bands, Assorted Sizes;23.340000152587891;3;0;0.23340000212192535
5363;US-2021-121034;2021-08-08;2021-08-10;Second Class;JF-15565;Jill Fjeld;Consumer;United States;Dallas;Texas;75081;Central;OFF-PA-10001994;Office Supplies;Paper;Ink Jet Note and Greeting Cards, 8-1/2" x 5-1/2" Card Size;53.951999664306641;3;0.20000000298023224;17.534400939941406
5364;US-2021-130078;2021-08-08;2021-08-14;Standard Class;CC-12145;Charles Crestani;Consumer;United States;Oklahoma City;Oklahoma;73120;Central;OFF-PA-10003270;Office Supplies;Paper;Xerox 1954;10.560000419616699;2;0;4.7519998550415039
5365;CA-2021-129322;2021-08-08;2021-08-10;Second Class;DB-13405;Denny Blanton;Consumer;Canada;Toronto;Ontario;M5H;East;OFF-AP-10004336;Office Supplies;Appliances;Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit;113.91999816894531;2;0;33.040000915527344
5366;CA-2021-129322;2021-08-08;2021-08-10;Second Class;DB-13405;Denny Blanton;Consumer;Canada;Toronto;Ontario;M5H;East;OFF-AR-10004587;Office Supplies;Art;Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606;39.659999847412109;2;0;11.899999618530273
5367;CA-2021-129322;2021-08-08;2021-08-10;Second Class;DB-13405;Denny Blanton;Consumer;Canada;Toronto;Ontario;M5H;East;OFF-BI-10001718;Office Supplies;Binders;GBC DocuBind P50 Personal Binding Machine;447.8599853515625;7;0;210.49000549316406
5368;US-2021-113649;2021-08-09;2021-08-12;First Class;HA-14920;Helen Andreada;Consumer;United States;Fayetteville;North Carolina;28314;South;OFF-AP-10002518;Office Supplies;Appliances;Kensington 7 Outlet MasterPiece Power Center;569.5360107421875;4;0.20000000298023224;64.072799682617188
5369;US-2021-118934;2021-08-09;2021-08-14;Standard Class;GH-14410;Gary Hansen;Home Office;United States;Hendersonville;Tennessee;37075;South;OFF-BI-10003314;Office Supplies;Binders;Tuff Stuff Recycled Round Ring Binders;4.3379998207092285;3;0.69999998807907104;-3.0366001129150391
5370;US-2021-118934;2021-08-09;2021-08-14;Standard Class;GH-14410;Gary Hansen;Home Office;United States;Hendersonville;Tennessee;37075;South;OFF-BI-10004465;Office Supplies;Binders;Avery Durable Slant Ring Binders;11.880000114440918;5;0.69999998807907104;-7.9200000762939453
5371;US-2021-113649;2021-08-09;2021-08-12;First Class;HA-14920;Helen Andreada;Consumer;United States;Fayetteville;North Carolina;28314;South;OFF-PA-10000130;Office Supplies;Paper;Xerox 199;30.815999984741211;9;0.20000000298023224;9.630000114440918
5372;US-2021-113649;2021-08-09;2021-08-12;First Class;HA-14920;Helen Andreada;Consumer;United States;Fayetteville;North Carolina;28314;South;TEC-PH-10002350;Technology;Phones;Apple EarPods with Remote and Mic;44.784000396728516;2;0.20000000298023224;4.4784002304077148
5373;US-2021-128671;2021-08-11;2021-08-16;Standard Class;MT-18070;Michelle Tran;Home Office;United States;Tulsa;Oklahoma;74133;Central;OFF-BI-10003007;Office Supplies;Binders;Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2" x 11";77.55999755859375;2;0;35.677600860595703
5374;US-2021-128671;2021-08-11;2021-08-16;Standard Class;MT-18070;Michelle Tran;Home Office;United States;Tulsa;Oklahoma;74133;Central;OFF-BI-10003305;Office Supplies;Binders;Avery Hanging File Binders;41.860000610351563;7;0;19.255599975585938
5375;US-2021-128671;2021-08-11;2021-08-16;Standard Class;MT-18070;Michelle Tran;Home Office;United States;Tulsa;Oklahoma;74133;Central;OFF-PA-10001870;Office Supplies;Paper;Xerox 202;32.400001525878906;5;0;15.552000045776367
5376;US-2021-143910;2021-08-12;2021-08-16;Standard Class;BC-11125;Becky Castell;Home Office;United States;New York City;New York;10011;East;FUR-CH-10000225;Furniture;Chairs;Global Geo Office Task Chair, Gray;145.76400756835938;2;0.10000000149011612;-8.0979995727539063
5377;US-2021-105459;2021-08-12;2021-08-17;Second Class;NP-18700;Nora Preis;Consumer;United States;New York City;New York;10024;East;FUR-TA-10001095;Furniture;Tables;Chromcraft Round Conference Tables;209.14799499511719;2;0.40000000596046448;-66.230201721191406
5378;US-2021-118073;2021-08-12;2021-08-16;Standard Class;CS-12490;Cindy Schnelling;Corporate;United States;Lakeland;Florida;33801;South;FUR-TA-10002533;Furniture;Tables;BPI Conference Tables;562.29248046875;7;0.44999998807907104;-255.58749389648438
5379;US-2021-144477;2021-08-12;2021-08-14;Second Class;DB-13270;Deborah Brumfield;Home Office;United States;Philadelphia;Pennsylvania;19134;East;OFF-AR-10000914;Office Supplies;Art;Boston 16765 Mini Stand Up Battery Pencil Sharpener;37.312000274658203;4;0.20000000298023224;2.7983999252319336
5380;US-2021-167584;2021-08-12;2021-08-12;Same Day;LC-16870;Lena Cacioppo;Consumer;United States;Des Moines;Iowa;50315;Central;OFF-PA-10000029;Office Supplies;Paper;Xerox 224;6.4800000190734863;1;0;3.1103999614715576
5381;US-2021-105459;2021-08-12;2021-08-17;Second Class;NP-18700;Nora Preis;Consumer;United States;New York City;New York;10024;East;OFF-ST-10000078;Office Supplies;Storage;Tennsco 6- and 18-Compartment Lockers;1591.02001953125;6;0;286.38360595703125
5382;US-2021-155845;2021-08-12;2021-08-15;Second Class;CM-12235;Chris McAfee;Consumer;United States;Carrollton;Texas;75007;Central;TEC-AC-10004145;Technology;Accessories;Logitech diNovo Edge Keyboard;1399.9439697265625;7;0.20000000298023224;52.497898101806641
5383;US-2021-156251;2021-08-13;2021-08-18;Second Class;TS-21160;Theresa Swint;Corporate;United States;West Allis;Wisconsin;53214;Central;FUR-BO-10001337;Furniture;Bookcases;O'Sullivan Living Dimensions 2-Shelf Bookcases;241.96000671386719;2;0;24.195999145507813
5384;US-2021-156692;2021-08-13;2021-08-13;Same Day;HG-15025;Hunter Glantz;Consumer;United States;Kenner;Louisiana;70065;South;OFF-AP-10002222;Office Supplies;Appliances;Staple holder;17.340000152587891;2;0;4.6817998886108398
5385;US-2021-141264;2021-08-13;2021-08-19;Standard Class;CT-11995;Carol Triggs;Consumer;United States;Irving;Texas;75061;Central;OFF-AP-10002534;Office Supplies;Appliances;3.6 Cubic Foot Counter Height Office Refrigerator;58.923999786376953;1;0.80000001192092896;-153.202392578125
5386;US-2021-155670;2021-08-13;2021-08-17;Second Class;EM-14065;Erin Mull;Consumer;United States;Jacksonville;North Carolina;28540;South;OFF-BI-10000138;Office Supplies;Binders;Acco Translucent Poly Ring Binders;11.232000350952148;8;0.69999998807907104;-8.2368001937866211
5387;US-2021-125843;2021-08-13;2021-08-16;First Class;RF-19840;Roy Französisch;Consumer;United States;Springfield;Virginia;22153;South;OFF-BI-10002309;Office Supplies;Binders;Avery Heavy-Duty EZD  Binder With Locking Rings;22.319999694824219;4;0;10.713600158691406
5388;US-2021-156251;2021-08-13;2021-08-18;Second Class;TS-21160;Theresa Swint;Corporate;United States;West Allis;Wisconsin;53214;Central;OFF-BI-10003529;Office Supplies;Binders;Avery Round Ring Poly Binders;8.5200004577636719;3;0;4.174799919128418
5389;US-2021-125843;2021-08-13;2021-08-16;First Class;RF-19840;Roy Französisch;Consumer;United States;Springfield;Virginia;22153;South;OFF-LA-10003923;Office Supplies;Labels;Alphabetical Labels for Top Tab Filing;103.59999847412109;7;0;51.799999237060547
5390;US-2021-155670;2021-08-13;2021-08-17;Second Class;EM-14065;Erin Mull;Consumer;United States;Jacksonville;North Carolina;28540;South;OFF-PA-10004947;Office Supplies;Paper;Easy-staple paper;10.272000312805176;3;0.20000000298023224;3.2100000381469727
5391;US-2021-141264;2021-08-13;2021-08-19;Standard Class;CT-11995;Carol Triggs;Consumer;United States;Irving;Texas;75061;Central;OFF-SU-10003505;Office Supplies;Supplies;Premier Electric Letter Opener;185.37600708007813;2;0.20000000298023224;-34.757999420166016
5392;US-2021-156692;2021-08-13;2021-08-13;Same Day;HG-15025;Hunter Glantz;Consumer;United States;Kenner;Louisiana;70065;South;TEC-AC-10000158;Technology;Accessories;Sony 64GB Class 10 Micro SDHC R40 Memory Card;71.980003356933594;2;0;15.115799903869629
5393;US-2021-136021;2021-08-14;2021-08-18;Standard Class;JM-15580;Jill Matthias;Consumer;United States;Los Angeles;California;90045;West;OFF-PA-10000551;Office Supplies;Paper;Array Memo Cubes;15.539999961853027;3;0;7.6146001815795898
5394;US-2021-119515;2021-08-14;2021-08-16;First Class;TR-21325;Toby Ritter;Consumer;United States;Nashville;Tennessee;37211;South;OFF-PA-10000552;Office Supplies;Paper;Xerox 200;15.552000045776367;3;0.20000000298023224;5.4432001113891602
5395;US-2021-136770;2021-08-14;2021-08-18;Standard Class;SP-20650;Stephanie Phelps;Corporate;United States;Akron;Ohio;44312;East;TEC-AC-10000420;Technology;Accessories;Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning;279.95999145507813;5;0.20000000298023224;48.993000030517578
5396;US-2021-136021;2021-08-14;2021-08-18;Standard Class;JM-15580;Jill Matthias;Consumer;United States;Los Angeles;California;90045;West;TEC-MA-10000423;Technology;Machines;Texas Instruments TI-34 Scientific Calculator;105.552001953125;6;0.20000000298023224;35.623798370361328
5397;US-2021-136770;2021-08-14;2021-08-18;Standard Class;SP-20650;Stephanie Phelps;Corporate;United States;Akron;Ohio;44312;East;TEC-PH-10001530;Technology;Phones;Plantronics Voyager Pro Legend;247.18800354003906;2;0.40000000596046448;-49.437599182128906
5398;US-2021-136770;2021-08-14;2021-08-18;Standard Class;SP-20650;Stephanie Phelps;Corporate;United States;Akron;Ohio;44312;East;TEC-PH-10003580;Technology;Phones;Cisco IP Phone 7961G-GE VoIP phone;259.89599609375;2;0.40000000596046448;-56.310798645019531
5399;US-2021-154690;2021-08-15;2021-08-17;Second Class;CC-12370;Christopher Conant;Consumer;United States;Fayetteville;North Carolina;28314;South;FUR-CH-10000988;Furniture;Chairs;Hon Olson Stacker Stools;225.29600524902344;2;0.20000000298023224;22.529600143432617
5400;US-2021-167241;2021-08-15;2021-08-22;Standard Class;BD-11320;Bill Donatelli;Consumer;United States;Los Angeles;California;90004;West;FUR-FU-10004071;Furniture;Furnishings;Luxo Professional Magnifying Clamp-On Fluorescent Lamps;312.02999877929688;3;0;43.684200286865234
5401;US-2021-123470;2021-08-15;2021-08-21;Standard Class;ME-17725;Max Engle;Consumer;United States;Aurora;Colorado;80013;West;OFF-AP-10003287;Office Supplies;Appliances;Tripp Lite TLP810NET Broadband Surge for Modem/Fax;122.3280029296875;3;0.20000000298023224;12.232799530029297
5402;US-2021-123470;2021-08-15;2021-08-21;Standard Class;ME-17725;Max Engle;Consumer;United States;Aurora;Colorado;80013;West;OFF-BI-10001989;Office Supplies;Binders;Premium Transparent Presentation Covers by GBC;18.881999969482422;3;0.69999998807907104;-13.846799850463867
5403;US-2021-166163;2021-08-15;2021-08-20;Second Class;CY-12745;Craig Yedwab;Corporate;United States;Oakland;California;94601;West;OFF-LA-10000452;Office Supplies;Labels;Avery 488;3.1500000953674316;1;0;1.5119999647140503
5404;US-2021-167241;2021-08-15;2021-08-22;Standard Class;BD-11320;Bill Donatelli;Consumer;United States;Los Angeles;California;90004;West;OFF-PA-10004911;Office Supplies;Paper;Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk;37.520000457763672;4;0;18.009599685668945
5405;US-2021-167241;2021-08-15;2021-08-22;Standard Class;BD-11320;Bill Donatelli;Consumer;United States;Los Angeles;California;90004;West;OFF-ST-10001505;Office Supplies;Storage;Perma STOR-ALL Hanging File Box, 13 1/8"W x 12 1/4"D x 10 1/2"H;17.940000534057617;3;0;3.049799919128418
5406;US-2021-118626;2021-08-15;2021-08-20;Standard Class;JC-15775;John Castell;Consumer;United States;Tallahassee;Florida;32303;South;TEC-PH-10000369;Technology;Phones;HTC One Mini;705.54400634765625;7;0.20000000298023224;70.554397583007813
5407;US-2021-167241;2021-08-15;2021-08-22;Standard Class;BD-11320;Bill Donatelli;Consumer;United States;Los Angeles;California;90004;West;TEC-PH-10004614;Technology;Phones;AT&T 841000 Phone;165.60000610351563;3;0.20000000298023224;10.350000381469727
5408;US-2021-166163;2021-08-15;2021-08-20;Second Class;CY-12745;Craig Yedwab;Corporate;United States;Oakland;California;94601;West;TEC-PH-10004896;Technology;Phones;Nokia Lumia 521 (T-Mobile);71.975997924804688;3;0.20000000298023224;7.1975998878479004
5409;US-2021-148096;2021-08-16;2021-08-19;First Class;AO-10810;Anthony O'Donnell;Corporate;United States;Los Angeles;California;90045;West;FUR-TA-10004152;Furniture;Tables;Barricks 18" x 48" Non-Folding Utility Table with Bottom Storage Shelf;161.27999877929688;2;0.20000000298023224;12.095999717712402
5410;US-2021-150343;2021-08-16;2021-08-20;Standard Class;PK-19075;Pete Kriz;Consumer;United States;San Francisco;California;94110;West;OFF-EN-10004030;Office Supplies;Envelopes;Convenience Packs of Business Envelopes;10.859999656677246;3;0;5.1041998863220215
5411;US-2021-113117;2021-08-16;2021-08-22;Standard Class;JP-15520;Jeremy Pistek;Consumer;United States;Davis;California;95616;West;OFF-PA-10000019;Office Supplies;Paper;Xerox 1931;32.400001525878906;5;0;15.552000045776367
5412;US-2021-157308;2021-08-17;2021-08-21;Standard Class;NM-18520;Neoma Murray;Consumer;United States;Seattle;Washington;98105;West;OFF-BI-10003712;Office Supplies;Binders;Acco Pressboard Covers with Storage Hooks, 14 7/8" x 11", Light Blue;15.711999893188477;4;0.20000000298023224;5.6956000328063965
5413;US-2021-128916;2021-08-18;2021-08-20;Second Class;MA-17560;Matt Abelman;Home Office;United States;Houston;Texas;77070;Central;FUR-FU-10000320;Furniture;Furnishings;OIC Stacking Trays;5.3439998626708984;4;0.60000002384185791;-2.1375999450683594
5414;US-2021-128916;2021-08-18;2021-08-20;Second Class;MA-17560;Matt Abelman;Home Office;United States;Houston;Texas;77070;Central;FUR-FU-10001940;Furniture;Furnishings;Staple-based wall hangings;9.5520000457763672;3;0.60000002384185791;-3.8208000659942627
5415;US-2021-136133;2021-08-18;2021-08-23;Second Class;HW-14935;Helen Wasserman;Corporate;United States;New York City;New York;10024;East;OFF-AP-10000576;Office Supplies;Appliances;Belkin 7 Outlet SurgeMaster II;355.32000732421875;9;0;99.489601135253906
5416;US-2021-113551;2021-08-18;2021-08-20;First Class;NF-18385;Natalie Fritzler;Consumer;United States;Edinburg;Texas;78539;Central;OFF-BI-10001617;Office Supplies;Binders;GBC Wire Binding Combs;2.0680000782012939;1;0.80000001192092896;-3.4121999740600586
5417;US-2021-113551;2021-08-18;2021-08-20;First Class;NF-18385;Natalie Fritzler;Consumer;United States;Edinburg;Texas;78539;Central;OFF-PA-10004665;Office Supplies;Paper;Advantus Motivational Note Cards;83.839996337890625;8;0.20000000298023224;30.392000198364258
5418;US-2021-153353;2021-08-18;2021-08-24;Standard Class;GG-14650;Greg Guthrie;Corporate;United States;New York City;New York;10035;East;TEC-PH-10000439;Technology;Phones;GE DSL Phone Line Filter;39.990001678466797;1;0;11.597100257873535
